Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Categorie,Source,Rapport_Collecte,Source_encoded,Categorie_encoded
-0.16011896897538255,-0.2743126441012619,2.33075633865322,-0.02050894164052868,1.0034034092806143,18.81678139932289,Métal,Usine_B,"Déchet métallique détecté depuis l'Usine B. Poids 62.7 kg, volume 109.9 L. Conductivité élevée (0.997), rigidité importante. Conditionnement non conforme au protocole.",3,0.0
-0.2574498310414329,-0.5951003710634787,2.1226577243307214,-0.02050894164052868,1.0034034092806143,16.762267362817603,Métal,Collecte_Citoyenne,"Lot métallique via la collecte citoyenne. Poids 55.9 kg, volume 65.7 L. Conducteur, très rigide. Aspect très opaque. Matériau mélangé à d'autres déchets.",1,0.0
2.2659011457521085,2.3507964366814913,-0.48888197567089586,-0.20600444808063312,1.3269219104392058,7.0026564943307,Verre,Collecte_Citoyenne,"Déchets en verre identifiés sans localisation enregistrée. Poids 233.4 kg, volume 471.9 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,3.0
-0.5041773131394541,-0.6563176379868069,-0.48888197567089586,-0.10642631703853173,-0.6141890965123434,3.851402092378829,Plastique,Collecte_Citoyenne,"Plastique de tri sélectif lors d'une collecte citoyenne. Masse 38.5 kg. Matériau semi-rigide, faible conductivité. Poids anormalement élevé pour cette catégorie.",1,2.0
-0.8843106237843787,-1.0578667634319823,-0.48888197567089586,-0.02050894164052868,-1.584744599988118,0.5883567789393684,Papier,Usine_B,"Collecte de déchets papier en provenance de l'Usine B. Masse 11.8 kg. Matériau souple, sans conductivité électrique. Surface très opaque.",3,1.0
-0.8228571841417665,-0.7061853704091914,-0.48888197567089586,-0.02050894164052868,-1.2612260988295265,0.804555683132774,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés à l'emplacement non spécifié. Masse totale 16.1 kg. Matériau léger, souple et opaque. Acheminement prioritaire demandé.",1,1.0
-0.8389309054749625,-0.6400004465989163,-0.48888197567089586,-0.02050894164052868,-0.937707597670935,0.7480068396708457,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés issu de la collecte citoyenne. Masse totale 15.0 kg. Matériau léger, souple et opaque. Lot conforme aux standards de tri.",1,1.0
-0.772596645485378,-0.814577399219087,-0.48888197567089586,-0.1494574497862783,-0.6141890965123434,1.962753845673544,Plastique,Collecte_Citoyenne,"Plastique de tri sélectif lors d'une collecte citoyenne. Masse 19.6 kg. Matériau de rigidité non mesurée, faible conductivité. Poids anormalement élevé pour cette catégorie.",1,2.0
-0.5930613835653671,-0.48192405868148214,-0.48888197567089586,-0.10642631703853173,-0.2906705953537519,3.22599727409403,Plastique,Collecte_Citoyenne,"Déchet plastique collecté dans un site non renseigné. Poids 32.3 kg, volume 81.3 L. Rigidité rigide, non conducteur. Surface indéterminée.",1,2.0
-0.6212451685241148,-0.6140217358489708,-0.48888197567089586,-0.15295491776506745,-0.6141890965123434,3.0276909316162133,,Collecte_Citoyenne,"Lot de déchets non identifiés lors d'une collecte citoyenne. Masse 30.3 kg. Comportement physique atypique, classification incertaine. Traces d'humidité détectées.",1,
-0.8804606002829809,-1.0223801292318713,-0.48888197567089586,-0.02050894164052868,-0.937707597670935,0.6019015189402828,Papier,Collecte_Citoyenne,"Déchet de type papier identifié issu de la collecte citoyenne. Volume estimé 6.8 L, poids 12.0 kg. Texture semi-rigide, très opaque.",1,1.0
-0.16172651222332163,-0.031814809285629915,2.2918164698441332,-0.02050894164052868,1.0034034092806143,18.782848481263063,Métal,Collecte_Citoyenne,"Métal de récupération lors d'une collecte citoyenne. Masse 62.6 kg. Forte conductivité (0.983), rigidité élevée. Bonne valeur marchande.",1,0.0
-0.7981195338914019,-0.692360010827421,-0.48888197567089586,-0.02050894164052868,-0.937707597670935,0.8915850326297555,Papier,Usine_B,"Lot de papier récupéré en provenance de l'Usine B. Poids léger de 17.8 kg, volume moyen. Matériau souple, non conducteur, aspect très opaque. Bon état général.",3,1.0
-0.5547032704123247,-0.48576685533358727,2.2081801744496357,-0.02050894164052868,0.6798849081220227,10.487676234953826,Métal,Centre_Tri,"Lot métallique au centre de tri municipal. Poids 35.0 kg, volume 80.8 L. Conducteur, très rigide. Aspect très opaque. Odeur inhabituelle signalée par l'agent.",0,0.0
-0.7928438148848987,-0.9258194166943732,-0.48888197567089586,-0.02050894164052868,-0.937707597670935,0.9101455017372878,Papier,Collecte_Citoyenne,"Lot de papier récupéré issu de la collecte citoyenne. Poids léger de 18.2 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",1,1.0
-0.48483573793828333,-0.38242486041803575,-0.48888197567089586,-0.16422040606465563,-0.6141890965123434,3.9874930057007214,Plastique,Usine_A,"Plastique de tri sélectif provenant de l'Usine A. Masse 39.9 kg. Matériau semi-rigide, faible conductivité. Aucune anomalie signalée.",2,2.0
-0.8430600715074502,-1.034545451311951,-0.48888197567089586,-0.02050894164052868,-0.937707597670935,0.7334800503381709,Papier,Collecte_Citoyenne,"Papier usagé lors d'une collecte citoyenne. Poids relevé : 14.7 kg. Faible rigidité, non conducteur. Traces d'humidité détectées.",1,1.0
-0.8709928470574911,-0.707279302049025,-0.48888197567089586,-0.13664752730012125,-0.937707597670935,1.2704199069908544,Plastique,Collecte_Citoyenne,"Emballages plastiques récupérés via la collecte citoyenne. Masse 12.7 kg, volume 50.2 L. semi-rigide, non conducteur.",1,2.0
-0.48216386364078523,-0.5742273572208386,-0.48888197567089586,-0.1516465270566091,-0.937707597670935,4.0062928092144405,Plastique,Centre_Tri,"Lot plastique au centre de tri municipal. Volume 68.6 L, poids 40.1 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal.",0,2.0
-0.8263031881808436,-0.8288152670581437,-0.48888197567089586,-0.02050894164052868,-0.937707597670935,0.7924323210975935,Papier,Usine_A,"Papier usagé à l'Usine A. Poids relevé : 15.8 kg. Faible rigidité, non conducteur. Volume surestimé, vérification recommandée.",2,1.0
1.5435752684043693,1.5543742895600037,-0.48888197567089586,-0.1867649369218266,0.6798849081220227,5.47793080872561,Verre,Centre_Tri,"Déchets en verre identifiés au Centre de Tri. Poids 182.6 kg, volume 362.1 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",0,3.0
-0.8143738995916572,-0.8893506641189262,-0.48888197567089586,-0.10642631703853173,-1.2612260988295265,0.8344006655188005,,Usine_B,"Matériau inconnu depuis l'Usine B. Poids 16.7 kg, volume 25.1 L. Propriétés mixtes. Orientation vers tri manuel.",3,
-0.8016879020843907,-0.7476877362647453,-0.48888197567089586,-0.10642631703853173,-1.584744599988118,0.8790311821444228,Papier,Usine_A,"Lot de papier récupéré provenant de l'Usine A. Poids léger de 17.6 kg, volume petit. Matériau souple, non conducteur, aspect indéterminée. Bon état général.",2,1.0
1.7383796937370668,1.925894279333971,-0.48888197567089586,-0.1886961954183688,0.6798849081220227,5.889134837667399,Verre,Usine_A,"Bris de verre ou contenants à l'Usine A. Masse 196.3 kg. Matériau dense, rigidité élevée, transparence partielle. Matériau mélangé à d'autres déchets.",2,3.0
1.391450327978435,1.559148673757622,-0.48888197567089586,-0.1776688553950573,1.3269219104392058,5.156817013190215,Verre,Collecte_Citoyenne,"Déchets en verre identifiés dans un site non renseigné. Poids 171.9 kg, volume 362.7 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1,3.0
-0.7991006747335349,-0.7711483905142953,-0.48888197567089586,-0.02050894164052868,-1.584744599988118,0.8881332880868602,Papier,Collecte_Citoyenne,"Déchet de type papier identifié dans un site non renseigné. Volume estimé 41.4 L, poids 17.8 kg. Texture souple, très opaque.",1,1.0
0.025369186799478978,-0.09490931743388305,2.057325117368458,-0.02050894164052868,0.3563664069634312,22.732168683022497,Métal,Usine_B,"Ferraille ou métal collecté à l'Usine B. Masse 75.8 kg. Haute conductivité électrique, matériau rigide. Prix revente estimé.",3,0.0
-0.7972200727327807,-1.0461287279493041,-0.48888197567089586,-0.13081783916690753,-0.937707597670935,1.7894988409306316,Plastique,Collecte_Citoyenne,"Déchets plastiques divers lors d'une collecte citoyenne. Poids estimé 17.9 kg. Opacité semi-opaque, souplesse variable. Traces d'humidité détectées.",1,2.0
1.607114568811649,1.7536209258270579,-0.48888197567089586,-0.10642631703853173,1.0034034092806143,5.6120531022977085,Verre,Collecte_Citoyenne,"Verre recyclable lors d'une collecte citoyenne. Poids 187.1 kg, volume 389.6 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",1,3.0
-0.4525413861092057,-0.5880860457872408,-0.48888197567089586,-0.1186564774498268,-0.2906705953537519,4.214722059686548,Plastique,Centre_Tri,"Déchets plastiques divers au Centre de Tri. Poids estimé 42.1 kg. Opacité semi-opaque, souplesse variable. Volume surestimé, vérification recommandée.",0,2.0
-0.201530140860257,-0.05118548477242362,2.1923285720404886,-0.02050894164052868,1.0034034092806143,17.94265132280234,Métal,Usine_B,"Ferraille ou métal collecté en provenance de l'Usine B. Masse 59.8 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé.",3,0.0
-0.302717964558894,-0.24882700211904224,1.9493190141999965,-0.02050894164052868,0.3563664069634312,15.806722392354835,Métal,Centre_Tri,"Métal de récupération au centre de tri municipal. Masse 52.7 kg. Forte conductivité (0.862), rigidité élevée. Bonne valeur marchande.",0,0.0
-0.6773686584995915,-0.5917492101250488,2.0314711861606525,-0.02050894164052868,1.3269219104392058,7.898386915317108,Métal,Centre_Tri,"Ferraille ou métal collecté au Centre de Tri. Masse 26.3 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé.",0,0.0
2.0553803461837714,2.034816711178011,-0.48888197567089586,-0.10642631703853173,1.3269219104392058,6.5582774674646345,Verre,Usine_A,"Déchet en verre collecté en provenance de l'Usine A. Poids lourd : 218.6 kg, volume 428.3 L. Très rigide, non conducteur, aspect indéterminée.",2,3.0
-0.5664222868700151,-0.3043092188968486,-0.48888197567089586,-0.1518600303792387,-0.937707597670935,3.413434903223701,Plastique,Usine_A,"Déchet plastique collecté à l'Usine A. Poids 34.1 kg, volume 105.8 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide.",2,2.0
-0.7925704487264968,-0.9060275745553101,-0.48888197567089586,-0.13895200132834934,-0.6141890965123434,1.8222144585076467,Plastique,Collecte_Citoyenne,"Déchet plastique collecté via la collecte citoyenne. Poids 18.2 kg, volume 22.8 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide.",1,2.0
-0.8255356162323074,-0.45754183995854175,-0.48888197567089586,-0.10642631703853173,-1.584744599988118,0.7951327104513579,Papier,Centre_Tri,"Lot de papier récupéré depuis le Centre de Tri. Poids léger de 15.9 kg, volume moyen. Matériau souple, non conducteur, aspect indéterminée. Bon état général.",0,1.0
-0.5018398329804896,-0.646473098211257,-0.48888197567089586,-0.1262266826311329,-0.937707597670935,3.8678490366631824,Plastique,Usine_A,"Emballages plastiques récupérés à l'Usine A. Masse 38.7 kg, volume 58.6 L. semi-rigide, non conducteur.",2,2.0
-0.7108304595974566,-0.5350921128932712,-0.48888197567089586,-0.16560053396366062,-0.2906705953537519,2.3973521946946845,Plastique,Usine_A,"Plastique de tri sélectif en provenance de l'Usine A. Masse 24.0 kg. Matériau rigide, faible conductivité. Lot conforme aux standards de tri.",2,2.0
-0.8720066070298841,-0.7503546849799,-0.48888197567089586,-0.02050894164052868,-1.2612260988295265,0.6316434518248761,,Centre_Tri,"Déchet non catégorisé collecté au Centre de Tri. Poids 12.6 kg, volume 44.3 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",0,
1.8700263071248915,1.5735081689345762,-0.48888197567089586,-0.10642631703853173,1.0034034092806143,6.167021840127241,Verre,Usine_A,"Déchet en verre collecté en provenance de l'Usine A. Poids lourd : 205.6 kg, volume 364.7 L. Très rigide, non conducteur, aspect indéterminée.",2,3.0
-0.09825708601934714,-0.320622245754191,1.8666406053719744,-0.02050894164052868,0.3563664069634312,20.122596473390285,Métal,Collecte_Citoyenne,"Lot métallique dans un site non renseigné. Poids 67.1 kg, volume 103.6 L. Conducteur, très rigide. Aspect très opaque. Matériau mélangé à d'autres déchets.",1,0.0
-0.3691706344468492,-0.39909124212509245,2.336760205236223,-0.02050894164052868,0.3563664069634312,14.404002431286306,Métal,Centre_Tri,"Ferraille ou métal collecté depuis le Centre de Tri. Masse 48.0 kg. Haute conductivité électrique, matériau rigide. Prix revente estimé.",0,0.0
-0.4248430649041786,-0.5942059561587203,1.9977220338884498,-0.10642631703853173,1.0034034092806143,13.22883776724246,Métal,Centre_Tri,"Ferraille ou métal collecté au Centre de Tri. Masse 44.1 kg. Haute conductivité électrique, matériau extrêmement rigide. Prix revente estimé.",0,0.0
-0.15658485602704242,-0.17919615483362605,1.889048575685489,-0.02050894164052868,0.3563664069634312,18.891381423455343,Métal,Usine_A,Déchets métalliques triés à l'Usine A. Poids 63.0 kg. Conductivité mesurée : 0.841. Matériau dense et résistant. Aucune anomalie signalée.,2,0.0
-0.5044565768168839,-0.3007414796642149,2.2461081117985517,-0.02050894164052868,1.0034034092806143,11.54831142392152,Métal,Collecte_Citoyenne,Déchets métalliques triés via la collecte citoyenne. Poids 38.5 kg. Conductivité mesurée : 0.967. Matériau dense et résistant. Légère contamination observée.,1,0.0
-0.3989618923611208,-0.408230240913947,-0.48888197567089586,-0.1630414401595685,-0.937707597670935,4.591717323188156,Plastique,Collecte_Citoyenne,"Déchets plastiques divers à l'emplacement non spécifié. Poids estimé 45.9 kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets.",1,2.0
-0.1754200871458366,-0.2041602713057218,1.9270275953585838,-0.02050894164052868,1.0034034092806143,18.493796876345066,Métal,Collecte_Citoyenne,"Métal de récupération dans un site non renseigné. Masse 61.6 kg. Forte conductivité (0.854), rigidité élevée. Bonne valeur marchande.",1,0.0
1.0331428989123659,1.3101711512191858,-0.48888197567089586,-0.20739275541708177,1.0034034092806143,4.400481739080754,Verre,Usine_B,Lot de verre trié à l'Usine B. Masse 146.7 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Conditionnement non conforme au protocole.,3,3.0
-0.8566140934979761,-0.7241425042569085,-0.48888197567089586,-0.02050894164052868,-1.584744599988118,0.685795743018567,Papier,Collecte_Citoyenne,"Papier usagé issu de la collecte citoyenne. Poids relevé : 13.7 kg. Faible rigidité, non conducteur. État dégradé, recyclage partiel possible.",1,1.0
-0.3489948305822075,-0.46027714112516355,2.1529890292097447,-0.02050894164052868,0.3563664069634312,14.829884534432116,Métal,Centre_Tri,"Métal de récupération au centre de tri municipal. Masse 49.4 kg. Forte conductivité (0.934), rigidité élevée. Bonne valeur marchande.",0,0.0
-0.4292783629705947,-0.34722883789196135,1.9388155616465128,-0.02050894164052868,1.3269219104392058,13.135215025800465,Métal,Usine_B,"Déchets métalliques triés en provenance de l'Usine B. Poids 43.8 kg. Conductivité mesurée : 0.859. Matériau dense et résistant. Volume surestimé, vérification recommandée.",3,0.0
-0.1495798115208352,-0.25496096992034567,2.1891865858614783,-0.02050894164052868,0.3563664069634312,19.039247803746736,,Usine_A,"Déchet non catégorisé collecté en provenance de l'Usine A. Poids 63.5 kg, volume 112.6 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",2,
-0.8624937931438849,-0.622746451719501,-0.48888197567089586,-0.10370805961507436,-0.2906705953537519,1.3302208279316,Plastique,Usine_B,"Déchet plastique collecté à l'Usine B. Poids 13.3 kg, volume 61.9 L. Rigidité rigide, non conducteur. Surface semi-opaque.",3,2.0
-0.5183030340897022,-0.3621942225003599,2.2396291126430365,-0.10642631703853173,1.0034034092806143,11.256032693218703,Métal,Centre_Tri,"Métal de récupération au centre de tri municipal. Masse 37.5 kg. Forte conductivité (0.965), rigidité élevée. Bonne valeur marchande.",0,0.0
-0.9489803424554581,-0.8790851488507875,-0.48888197567089586,-0.02050894164052868,-1.584744599988118,0.360842706619024,Papier,Usine_A,"Collecte de déchets papier à l'Usine A. Masse 7.2 kg. Matériau souple, sans conductivité électrique. Surface très opaque.",2,1.0
-0.45673567116142594,-0.5617861754749834,-0.48888197567089586,-0.14352313755442947,-0.937707597670935,4.18521029151089,Plastique,Collecte_Citoyenne,"Déchet plastique collecté dans un site non renseigné. Poids 41.9 kg, volume 70.3 L. Rigidité de rigidité non mesurée, non conducteur. Surface légèrement translucide.",1,2.0
-0.8233691991536194,-0.8528160914188523,-0.48888197567089586,-0.02050894164052868,-1.2612260988295265,0.8027543668006546,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés via la collecte citoyenne. Masse totale 16.1 kg. Matériau léger, souple et opaque. Étiquetage absent sur le conteneur.",1,1.0
-0.675638739112934,-0.6506642634011055,-0.48888197567089586,-0.1282693243480896,-0.2906705953537519,2.644967672353276,,Usine_A,"Lot de déchets non identifiés provenant de l'Usine A. Masse 26.4 kg. Comportement physique atypique, classification incertaine. Légère contamination observée.",2,
-0.17446182444863706,-0.15470018401284125,2.013496372779402,-0.02050894164052868,1.0034034092806143,18.51402441897918,Métal,Usine_A,Déchets métalliques triés à l'Usine A. Poids 61.7 kg. Conductivité mesurée : 0.885. Matériau dense et résistant. Lot conforme aux standards de tri.,2,0.0
-0.7174587061279435,-0.7179725428695225,-0.48888197567089586,-0.02050894164052868,-1.2612260988295265,1.175357310881543,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés via la collecte citoyenne. Masse totale 23.5 kg. Matériau léger, souple et opaque. Lot conforme aux standards de tri.",1,1.0
-0.816788098712858,-0.7242584586852798,-0.48888197567089586,-0.16030843475417206,-0.2906705953537519,1.651814577894287,Plastique,Collecte_Citoyenne,"Déchet plastique collecté issu de la collecte citoyenne. Poids 16.5 kg, volume 47.9 L. Rigidité rigide, non conducteur. Surface légèrement translucide.",1,2.0
1.0613177237209186,1.0524965970282056,-0.48888197567089586,-0.17451420464580863,1.0034034092806143,4.45995472824011,Verre,Usine_B,"Déchets en verre identifiés en provenance de l'Usine B. Poids 148.7 kg, volume 292.9 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",3,3.0
-0.5462159385065816,-0.47587109270027605,2.086423468230174,-0.02050894164052868,0.3563664069634312,10.666831563106529,Métal,Usine_B,"Lot métallique depuis l'Usine B. Poids 35.6 kg, volume 82.1 L. Conducteur, très rigide. Aspect très opaque. Matériau mélangé à d'autres déchets.",3,0.0
1.6158189339198368,1.7932306219493688,-0.48888197567089586,-0.18578653836471457,0.6798849081220227,5.630426760882488,Verre,Centre_Tri,Lot de verre trié au Centre de Tri. Masse 187.7 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Étiquetage absent sur le conteneur.,0,3.0
-0.2328143977562015,-0.2673431965825369,-0.48888197567089586,-0.10780778229269947,-0.937707597670935,5.760761935726184,Plastique,Usine_A,"Lot plastique provenant de l'Usine A. Volume 110.9 L, poids 57.6 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",2,2.0
1.670216682801744,1.3624738502097644,-0.48888197567089586,-0.20658206330845522,1.0034034092806143,5.7452525584350935,Verre,Collecte_Citoyenne,"Déchet en verre collecté via la collecte citoyenne. Poids lourd : 191.5 kg, volume 335.6 L. Très rigide, non conducteur, aspect légèrement translucide.",1,3.0
-0.27300400905913585,-0.2482742487514388,2.114117441581761,-0.02050894164052868,0.6798849081220227,16.433941111664225,Métal,Collecte_Citoyenne,Déchets métalliques triés lors d'une collecte citoyenne. Poids 54.8 kg. Conductivité mesurée : 0.921. Matériau dense et résistant. Légère contamination observée.,1,0.0
-0.7797803888181998,-0.8123756832438492,-0.48888197567089586,-0.10642631703853173,-0.8730038974392166,0.9561038470643652,Papier,Centre_Tri,"Lot de papier récupéré au centre de tri municipal. Poids léger de 19.1 kg, volume petit. Matériau souple, non conducteur, aspect indéterminée. Bon état général.",0,1.0
1.7513769942116468,1.5346812323538808,-0.48888197567089586,-0.1904624324270807,1.3269219104392058,5.916570263281508,Verre,Usine_A,"Déchets en verre identifiés provenant de l'Usine A. Poids 197.2 kg, volume 359.4 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",2,3.0
-0.8745752919961423,-0.9090205443761055,-0.48888197567089586,-0.1302178636596308,-0.2906705953537519,1.2452131594247662,Plastique,Usine_A,"Lot plastique à l'Usine A. Volume 22.4 L, poids 12.5 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",2,2.0
-0.3215298905939423,-0.3089041420103154,2.0537319642747267,-0.02050894164052868,0.3563664069634312,15.409629781930017,Métal,Centre_Tri,"Lot métallique depuis le Centre de Tri. Poids 51.4 kg, volume 105.2 L. Conducteur, très rigide. Aspect très opaque. Traces d'humidité détectées.",0,0.0
